date,Forecast_rain_sum,Historical_rain_sum,District Code,Cluster,State RSM,RSM Name,County/District,Zone,State Standard,Discount RSM,Lat,Long
2025-06-23,0.0,,116,South 2,AP,Andhra Pradesh ,Kurnool,South 2,AP,AP,15.8281257,78.0372792
2025-06-24,0.0,,116,South 2,AP,Andhra Pradesh ,Kurnool,South 2,AP,AP,15.8281257,78.0372792
2025-06-25,0.0,,116,South 2,AP,Andhra Pradesh ,Kurnool,South 2,AP,AP,15.8281257,78.0372792
2025-06-26,0.0,,116,South 2,AP,Andhra Pradesh ,Kurnool,South 2,AP,AP,15.8281257,78.0372792
2025-06-27,0.0,,116,South 2,AP,Andhra Pradesh ,Kurnool,South 2,AP,AP,15.8281257,78.0372792
2025-06-28,0.0,,116,South 2,AP,Andhra Pradesh ,Kurnool,South 2,AP,AP,15.8281257,78.0372792
2025-06-29,0.0,,116,South 2,AP,Andhra Pradesh ,Kurnool,South 2,AP,AP,15.8281257,78.0372792
2025-06-30,0.0,,116,South 2,AP,Andhra Pradesh ,Kurnool,South 2,AP,AP,15.8281257,78.0372792
2025-07-01,0.0,,116,South 2,AP,Andhra Pradesh ,Kurnool,South 2,AP,AP,15.8281257,78.0372792
2025-07-02,0.0,,116,South 2,AP,Andhra Pradesh ,Kurnool,South 2,AP,AP,15.8281257,78.0372792
2025-07-03,0.0,,116,South 2,AP,Andhra Pradesh ,Kurnool,South 2,AP,AP,15.8281257,78.0372792
2025-07-04,0.0,,116,South 2,AP,Andhra Pradesh ,Kurnool,South 2,AP,AP,15.8281257,78.0372792
2025-06-14,,0.4,116,South 2,AP,Andhra Pradesh ,Kurnool,South 2,AP,AP,15.8281257,78.0372792
2025-06-15,,6.3,116,South 2,AP,Andhra Pradesh ,Kurnool,South 2,AP,AP,15.8281257,78.0372792
2025-06-16,,0.2,116,South 2,AP,Andhra Pradesh ,Kurnool,South 2,AP,AP,15.8281257,78.0372792
2025-06-17,,0.1,116,South 2,AP,Andhra Pradesh ,Kurnool,South 2,AP,AP,15.8281257,78.0372792
2025-06-19,0.0,,117,South 2,TG,Telangana,Mahbubnagar,South 2,TG,TG,16.7488379,78.0035172
2025-06-20,0.0,,117,South 2,TG,Telangana,Mahbubnagar,South 2,TG,TG,16.7488379,78.0035172
2025-06-21,0.0,,117,South 2,TG,Telangana,Mahbubnagar,South 2,TG,TG,16.7488379,78.0035172
2025-06-22,0.0,,117,South 2,TG,Telangana,Mahbubnagar,South 2,TG,TG,16.7488379,78.0035172
2025-06-23,0.0,,117,South 2,TG,Telangana,Mahbubnagar,South 2,TG,TG,16.7488379,78.0035172
2025-06-24,0.0,,117,South 2,TG,Telangana,Mahbubnagar,South 2,TG,TG,16.7488379,78.0035172
2025-06-25,0.0,,117,South 2,TG,Telangana,Mahbubnagar,South 2,TG,TG,16.7488379,78.0035172
2025-06-26,0.0,,117,South 2,TG,Telangana,Mahbubnagar,South 2,TG,TG,16.7488379,78.0035172
2025-06-27,0.0,,117,South 2,TG,Telangana,Mahbubnagar,South 2,TG,TG,16.7488379,78.0035172
2025-06-28,0.0,,117,South 2,TG,Telangana,Mahbubnagar,South 2,TG,TG,16.7488379,78.0035172
2025-06-29,0.0,,117,South 2,TG,Telangana,Mahbubnagar,South 2,TG,TG,16.7488379,78.0035172
2025-06-30,0.0,,117,South 2,TG,Telangana,Mahbubnagar,South 2,TG,TG,16.7488379,78.0035172
2025-07-01,0.0,,117,South 2,TG,Telangana,Mahbubnagar,South 2,TG,TG,16.7488379,78.0035172
2025-07-02,0.0,,117,South 2,TG,Telangana,Mahbubnagar,South 2,TG,TG,16.7488379,78.0035172
2025-07-03,0.0,,117,South 2,TG,Telangana,Mahbubnagar,South 2,TG,TG,16.7488379,78.0035172
2025-07-04,0.0,,117,South 2,TG,Telangana,Mahbubnagar,South 2,TG,TG,16.7488379,78.0035172
2025-06-14,,0.6,117,South 2,TG,Telangana,Mahbubnagar,South 2,TG,TG,16.7488379,78.0035172
2025-06-15,,6.2,117,South 2,TG,Telangana,Mahbubnagar,South 2,TG,TG,16.7488379,78.0035172
2025-06-16,,1.6,117,South 2,TG,Telangana,Mahbubnagar,South 2,TG,TG,16.7488379,78.0035172
2025-06-17,,0.3,117,South 2,TG,Telangana,Mahbubnagar,South 2,TG,TG,16.7488379,78.0035172
2025-06-19,0.0,,118,South 2,TG,Telangana,Medak,South 2,TG,TG,18.0462192,78.2631756
2025-06-20,0.0,,118,South 2,TG,Telangana,Medak,South 2,TG,TG,18.0462192,78.2631756
2025-06-21,0.0,,118,South 2,TG,Telangana,Medak,South 2,TG,TG,18.0462192,78.2631756
2025-06-22,0.0,,118,South 2,TG,Telangana,Medak,South 2,TG,TG,18.0462192,78.2631756
2025-06-23,0.0,,118,South 2,TG,Telangana,Medak,South 2,TG,TG,18.0462192,78.2631756
2025-06-24,0.0,,118,South 2,TG,Telangana,Medak,South 2,TG,TG,18.0462192,78.2631756
2025-06-25,0.0,,118,South 2,TG,Telangana,Medak,South 2,TG,TG,18.0462192,78.2631756
2025-06-26,0.0,,118,South 2,TG,Telangana,Medak,South 2,TG,TG,18.0462192,78.2631756
2025-06-27,0.0,,118,South 2,TG,Telangana,Medak,South 2,TG,TG,18.0462192,78.2631756
2025-06-28,0.0,,118,South 2,TG,Telangana,Medak,South 2,TG,TG,18.0462192,78.2631756
2025-06-29,0.0,,118,South 2,TG,Telangana,Medak,South 2,TG,TG,18.0462192,78.2631756
2025-06-30,0.0,,118,South 2,TG,Telangana,Medak,South 2,TG,TG,18.0462192,78.2631756
2025-07-01,0.0,,118,South 2,TG,Telangana,Medak,South 2,TG,TG,18.0462192,78.2631756
2025-07-02,0.0,,118,South 2,TG,Telangana,Medak,South 2,TG,TG,18.0462192,78.2631756
2025-07-03,0.0,,118,South 2,TG,Telangana,Medak,South 2,TG,TG,18.0462192,78.2631756
2025-07-04,0.0,,118,South 2,TG,Telangana,Medak,South 2,TG,TG,18.0462192,78.2631756
2025-06-14,,0.4,118,South 2,TG,Telangana,Medak,South 2,TG,TG,18.0462192,78.2631756
2025-06-15,,1.6,118,South 2,TG,Telangana,Medak,South 2,TG,TG,18.0462192,78.2631756
2025-06-16,,3.8,118,South 2,TG,Telangana,Medak,South 2,TG,TG,18.0462192,78.2631756
2025-06-17,,0.0,118,South 2,TG,Telangana,Medak,South 2,TG,TG,18.0462192,78.2631756
2025-06-19,0.0,,119,South 2,TG,Telangana,Nalgonda,South 2,TG,TG,17.0577054,79.2683623
2025-06-20,0.0,,119,South 2,TG,Telangana,Nalgonda,South 2,TG,TG,17.0577054,79.2683623
2025-06-21,0.0,,119,South 2,TG,Telangana,Nalgonda,South 2,TG,TG,17.0577054,79.2683623
2025-06-22,0.0,,119,South 2,TG,Telangana,Nalgonda,South 2,TG,TG,17.0577054,79.2683623
2025-06-23,0.0,,119,South 2,TG,Telangana,Nalgonda,South 2,TG,TG,17.0577054,79.2683623
2025-06-24,0.0,,119,South 2,TG,Telangana,Nalgonda,South 2,TG,TG,17.0577054,79.2683623
2025-06-25,0.0,,119,South 2,TG,Telangana,Nalgonda,South 2,TG,TG,17.0577054,79.2683623
2025-06-26,0.0,,119,South 2,TG,Telangana,Nalgonda,South 2,TG,TG,17.0577054,79.2683623
2025-06-27,0.0,,119,South 2,TG,Telangana,Nalgonda,South 2,TG,TG,17.0577054,79.2683623
2025-06-28,0.0,,119,South 2,TG,Telangana,Nalgonda,South 2,TG,TG,17.0577054,79.2683623
2025-06-29,0.0,,119,South 2,TG,Telangana,Nalgonda,South 2,TG,TG,17.0577054,79.2683623
2025-06-30,0.0,,119,South 2,TG,Telangana,Nalgonda,South 2,TG,TG,17.0577054,79.2683623
2025-07-01,0.0,,119,South 2,TG,Telangana,Nalgonda,South 2,TG,TG,17.0577054,79.2683623
2025-07-02,0.0,,119,South 2,TG,Telangana,Nalgonda,South 2,TG,TG,17.0577054,79.2683623
2025-07-03,0.0,,119,South 2,TG,Telangana,Nalgonda,South 2,TG,TG,17.0577054,79.2683623
2025-07-04,0.0,,119,South 2,TG,Telangana,Nalgonda,South 2,TG,TG,17.0577054,79.2683623
2025-06-14,,0.7,119,South 2,TG,Telangana,Nalgonda,South 2,TG,TG,17.0577054,79.2683623
2025-06-15,,5.8,119,South 2,TG,Telangana,Nalgonda,South 2,TG,TG,17.0577054,79.2683623
2025-06-16,,0.1,119,South 2,TG,Telangana,Nalgonda,South 2,TG,TG,17.0577054,79.2683623
2025-06-17,,0.0,119,South 2,TG,Telangana,Nalgonda,South 2,TG,TG,17.0577054,79.2683623
2025-06-19,0.0,,120,South 2,AP,Andhra Pradesh ,Nellore,South 2,AP,AP,14.4425987,79.986456
2025-06-20,0.0,,120,South 2,AP,Andhra Pradesh ,Nellore,South 2,AP,AP,14.4425987,79.986456
2025-06-21,0.0,,120,South 2,AP,Andhra Pradesh ,Nellore,South 2,AP,AP,14.4425987,79.986456
2025-06-22,0.0,,120,South 2,AP,Andhra Pradesh ,Nellore,South 2,AP,AP,14.4425987,79.986456
2025-06-23,0.0,,120,South 2,AP,Andhra Pradesh ,Nellore,South 2,AP,AP,14.4425987,79.986456
2025-06-24,0.0,,120,South 2,AP,Andhra Pradesh ,Nellore,South 2,AP,AP,14.4425987,79.986456
2025-06-25,0.0,,120,South 2,AP,Andhra Pradesh ,Nellore,South 2,AP,AP,14.4425987,79.986456
2025-06-26,0.0,,120,South 2,AP,Andhra Pradesh ,Nellore,South 2,AP,AP,14.4425987,79.986456
2025-06-27,0.0,,120,South 2,AP,Andhra Pradesh ,Nellore,South 2,AP,AP,14.4425987,79.986456
2025-06-28,0.0,,120,South 2,AP,Andhra Pradesh ,Nellore,South 2,AP,AP,14.4425987,79.986456
2025-06-29,0.0,,120,South 2,AP,Andhra Pradesh ,Nellore,South 2,AP,AP,14.4425987,79.986456
2025-06-30,0.0,,120,South 2,AP,Andhra Pradesh ,Nellore,South 2,AP,AP,14.4425987,79.986456
2025-07-01,0.0,,120,South 2,AP,Andhra Pradesh ,Nellore,South 2,AP,AP,14.4425987,79.986456
2025-07-02,0.0,,120,South 2,AP,Andhra Pradesh ,Nellore,South 2,AP,AP,14.4425987,79.986456
2025-07-03,0.0,,120,South 2,AP,Andhra Pradesh ,Nellore,South 2,AP,AP,14.4425987,79.986456
2025-07-04,0.0,,120,South 2,AP,Andhra Pradesh ,Nellore,South 2,AP,AP,14.4425987,79.986456
2025-06-14,,1.4,120,South 2,AP,Andhra Pradesh ,Nellore,South 2,AP,AP,14.4425987,79.986456
2025-06-15,,5.5,120,South 2,AP,Andhra Pradesh ,Nellore,South 2,AP,AP,14.4425987,79.986456
2025-06-16,,0.0,120,South 2,AP,Andhra Pradesh ,Nellore,South 2,AP,AP,14.4425987,79.986456
2025-06-17,,0.2,120,South 2,AP,Andhra Pradesh ,Nellore,South 2,AP,AP,14.4425987,79.986456
2025-06-19,0.0,,121,South 2,TG,Telangana,Nizamabad,South 2,TG,TG,18.6725047,78.0940867
2025-06-20,0.0,,121,South 2,TG,Telangana,Nizamabad,South 2,TG,TG,18.6725047,78.0940867
2025-06-21,0.0,,121,South 2,TG,Telangana,Nizamabad,South 2,TG,TG,18.6725047,78.0940867
2025-06-22,0.0,,121,South 2,TG,Telangana,Nizamabad,South 2,TG,TG,18.6725047,78.0940867
2025-06-23,0.0,,121,South 2,TG,Telangana,Nizamabad,South 2,TG,TG,18.6725047,78.0940867
2025-06-24,1.2,,121,South 2,TG,Telangana,Nizamabad,South 2,TG,TG,18.6725047,78.0940867
2025-06-25,8.3,,121,South 2,TG,Telangana,Nizamabad,South 2,TG,TG,18.6725047,78.0940867
2025-06-26,0.1,,121,South 2,TG,Telangana,Nizamabad,South 2,TG,TG,18.6725047,78.0940867
2025-06-27,0.0,,121,South 2,TG,Telangana,Nizamabad,South 2,TG,TG,18.6725047,78.0940867
2025-06-28,0.0,,121,South 2,TG,Telangana,Nizamabad,South 2,TG,TG,18.6725047,78.0940867
2025-06-29,0.0,,121,South 2,TG,Telangana,Nizamabad,South 2,TG,TG,18.6725047,78.0940867
2025-06-30,0.0,,121,South 2,TG,Telangana,Nizamabad,South 2,TG,TG,18.6725047,78.0940867
2025-07-01,0.0,,121,South 2,TG,Telangana,Nizamabad,South 2,TG,TG,18.6725047,78.0940867
2025-07-02,0.0,,121,South 2,TG,Telangana,Nizamabad,South 2,TG,TG,18.6725047,78.0940867
2025-07-03,0.0,,121,South 2,TG,Telangana,Nizamabad,South 2,TG,TG,18.6725047,78.0940867
2025-07-04,0.0,,121,South 2,TG,Telangana,Nizamabad,South 2,TG,TG,18.6725047,78.0940867
2025-06-14,,0.8,121,South 2,TG,Telangana,Nizamabad,South 2,TG,TG,18.6725047,78.0940867
2025-06-15,,2.0,121,South 2,TG,Telangana,Nizamabad,South 2,TG,TG,18.6725047,78.0940867
2025-06-16,,2.8,121,South 2,TG,Telangana,Nizamabad,South 2,TG,TG,18.6725047,78.0940867
2025-06-17,,0.0,121,South 2,TG,Telangana,Nizamabad,South 2,TG,TG,18.6725047,78.0940867
2025-06-19,0.0,,122,South 2,AP,Andhra Pradesh ,Prakasham,South 2,AP,AP,15.348463,79.560344
2025-06-20,0.0,,122,South 2,AP,Andhra Pradesh ,Prakasham,South 2,AP,AP,15.348463,79.560344
2025-06-21,0.0,,122,South 2,AP,Andhra Pradesh ,Prakasham,South 2,AP,AP,15.348463,79.560344
2025-06-22,0.0,,122,South 2,AP,Andhra Pradesh ,Prakasham,South 2,AP,AP,15.348463,79.560344
2025-06-23,0.0,,122,South 2,AP,Andhra Pradesh ,Prakasham,South 2,AP,AP,15.348463,79.560344
2025-06-24,0.0,,122,South 2,AP,Andhra Pradesh ,Prakasham,South 2,AP,AP,15.348463,79.560344
2025-06-25,0.0,,122,South 2,AP,Andhra Pradesh ,Prakasham,South 2,AP,AP,15.348463,79.560344
2025-06-26,0.0,,122,South 2,AP,Andhra Pradesh ,Prakasham,South 2,AP,AP,15.348463,79.560344
2025-06-27,0.0,,122,South 2,AP,Andhra Pradesh ,Prakasham,South 2,AP,AP,15.348463,79.560344
2025-06-28,0.0,,122,South 2,AP,Andhra Pradesh ,Prakasham,South 2,AP,AP,15.348463,79.560344
2025-06-29,0.0,,122,South 2,AP,Andhra Pradesh ,Prakasham,South 2,AP,AP,15.348463,79.560344
2025-06-30,0.0,,122,South 2,AP,Andhra Pradesh ,Prakasham,South 2,AP,AP,15.348463,79.560344
2025-07-01,0.0,,122,South 2,AP,Andhra Pradesh ,Prakasham,South 2,AP,AP,15.348463,79.560344
2025-07-02,0.0,,122,South 2,AP,Andhra Pradesh ,Prakasham,South 2,AP,AP,15.348463,79.560344
2025-07-03,0.0,,122,South 2,AP,Andhra Pradesh ,Prakasham,South 2,AP,AP,15.348463,79.560344
2025-07-04,0.0,,122,South 2,AP,Andhra Pradesh ,Prakasham,South 2,AP,AP,15.348463,79.560344
2025-06-14,,0.3,122,South 2,AP,Andhra Pradesh ,Prakasham,South 2,AP,AP,15.348463,79.560344
2025-06-15,,17.5,122,South 2,AP,Andhra Pradesh ,Prakasham,South 2,AP,AP,15.348463,79.560344
2025-06-16,,0.5,122,South 2,AP,Andhra Pradesh ,Prakasham,South 2,AP,AP,15.348463,79.560344
2025-06-17,,0.0,122,South 2,AP,Andhra Pradesh ,Prakasham,South 2,AP,AP,15.348463,79.560344
2025-06-19,0.0,,123,South 2,TG,Telangana,Rangareddy,South 2,TG,TG,17.0496831,78.3842227
2025-06-20,0.0,,123,South 2,TG,Telangana,Rangareddy,South 2,TG,TG,17.0496831,78.3842227
2025-06-21,0.0,,123,South 2,TG,Telangana,Rangareddy,South 2,TG,TG,17.0496831,78.3842227
2025-06-22,0.0,,123,South 2,TG,Telangana,Rangareddy,South 2,TG,TG,17.0496831,78.3842227
2025-06-23,0.0,,123,South 2,TG,Telangana,Rangareddy,South 2,TG,TG,17.0496831,78.3842227
2025-06-24,0.0,,123,South 2,TG,Telangana,Rangareddy,South 2,TG,TG,17.0496831,78.3842227
2025-06-25,0.0,,123,South 2,TG,Telangana,Rangareddy,South 2,TG,TG,17.0496831,78.3842227
2025-06-26,0.0,,123,South 2,TG,Telangana,Rangareddy,South 2,TG,TG,17.0496831,78.3842227
2025-06-27,0.0,,123,South 2,TG,Telangana,Rangareddy,South 2,TG,TG,17.0496831,78.3842227
2025-06-28,0.0,,123,South 2,TG,Telangana,Rangareddy,South 2,TG,TG,17.0496831,78.3842227
2025-06-29,0.0,,123,South 2,TG,Telangana,Rangareddy,South 2,TG,TG,17.0496831,78.3842227
2025-06-30,0.0,,123,South 2,TG,Telangana,Rangareddy,South 2,TG,TG,17.0496831,78.3842227
2025-07-01,0.0,,123,South 2,TG,Telangana,Rangareddy,South 2,TG,TG,17.0496831,78.3842227
2025-07-02,0.0,,123,South 2,TG,Telangana,Rangareddy,South 2,TG,TG,17.0496831,78.3842227
2025-07-03,0.0,,123,South 2,TG,Telangana,Rangareddy,South 2,TG,TG,17.0496831,78.3842227
2025-07-04,0.0,,123,South 2,TG,Telangana,Rangareddy,South 2,TG,TG,17.0496831,78.3842227
2025-06-14,,0.8,123,South 2,TG,Telangana,Rangareddy,South 2,TG,TG,17.0496831,78.3842227
2025-06-15,,3.2,123,South 2,TG,Telangana,Rangareddy,South 2,TG,TG,17.0496831,78.3842227
2025-06-16,,0.4,123,South 2,TG,Telangana,Rangareddy,South 2,TG,TG,17.0496831,78.3842227
2025-06-17,,0.3,123,South 2,TG,Telangana,Rangareddy,South 2,TG,TG,17.0496831,78.3842227
2025-06-19,0.0,,124,South 2,AP,Andhra Pradesh ,Srikakulam,South 2,AP,AP,18.2949165,83.8938018
2025-06-20,0.0,,124,South 2,AP,Andhra Pradesh ,Srikakulam,South 2,AP,AP,18.2949165,83.8938018
2025-06-21,0.0,,124,South 2,AP,Andhra Pradesh ,Srikakulam,South 2,AP,AP,18.2949165,83.8938018
2025-06-22,0.0,,124,South 2,AP,Andhra Pradesh ,Srikakulam,South 2,AP,AP,18.2949165,83.8938018
2025-06-23,0.0,,124,South 2,AP,Andhra Pradesh ,Srikakulam,South 2,AP,AP,18.2949165,83.8938018
2025-06-24,0.0,,124,South 2,AP,Andhra Pradesh ,Srikakulam,South 2,AP,AP,18.2949165,83.8938018
2025-06-25,0.0,,124,South 2,AP,Andhra Pradesh ,Srikakulam,South 2,AP,AP,18.2949165,83.8938018
2025-06-26,0.0,,124,South 2,AP,Andhra Pradesh ,Srikakulam,South 2,AP,AP,18.2949165,83.8938018
2025-06-27,0.0,,124,South 2,AP,Andhra Pradesh ,Srikakulam,South 2,AP,AP,18.2949165,83.8938018
2025-06-28,0.0,,124,South 2,AP,Andhra Pradesh ,Srikakulam,South 2,AP,AP,18.2949165,83.8938018
2025-06-29,0.0,,124,South 2,AP,Andhra Pradesh ,Srikakulam,South 2,AP,AP,18.2949165,83.8938018
2025-06-30,0.6,,124,South 2,AP,Andhra Pradesh ,Srikakulam,South 2,AP,AP,18.2949165,83.8938018
2025-07-01,0.6,,124,South 2,AP,Andhra Pradesh ,Srikakulam,South 2,AP,AP,18.2949165,83.8938018
2025-07-02,0.0,,124,South 2,AP,Andhra Pradesh ,Srikakulam,South 2,AP,AP,18.2949165,83.8938018
2025-07-03,0.0,,124,South 2,AP,Andhra Pradesh ,Srikakulam,South 2,AP,AP,18.2949165,83.8938018
2025-07-04,0.0,,124,South 2,AP,Andhra Pradesh ,Srikakulam,South 2,AP,AP,18.2949165,83.8938018
2025-06-14,,3.6,124,South 2,AP,Andhra Pradesh ,Srikakulam,South 2,AP,AP,18.2949165,83.8938018
2025-06-15,,6.3,124,South 2,AP,Andhra Pradesh ,Srikakulam,South 2,AP,AP,18.2949165,83.8938018
2025-06-16,,14.5,124,South 2,AP,Andhra Pradesh ,Srikakulam,South 2,AP,AP,18.2949165,83.8938018
2025-06-17,,0.6,124,South 2,AP,Andhra Pradesh ,Srikakulam,South 2,AP,AP,18.2949165,83.8938018
2025-06-19,0.0,,125,South 2,AP,Andhra Pradesh ,Visakhapatam,South 2,AP,AP,17.6868159,83.2184815
2025-06-20,0.0,,125,South 2,AP,Andhra Pradesh ,Visakhapatam,South 2,AP,AP,17.6868159,83.2184815
2025-06-21,0.0,,125,South 2,AP,Andhra Pradesh ,Visakhapatam,South 2,AP,AP,17.6868159,83.2184815
2025-06-22,0.0,,125,South 2,AP,Andhra Pradesh ,Visakhapatam,South 2,AP,AP,17.6868159,83.2184815
2025-06-23,0.0,,125,South 2,AP,Andhra Pradesh ,Visakhapatam,South 2,AP,AP,17.6868159,83.2184815
2025-06-24,0.0,,125,South 2,AP,Andhra Pradesh ,Visakhapatam,South 2,AP,AP,17.6868159,83.2184815
2025-06-25,0.3,,125,South 2,AP,Andhra Pradesh ,Visakhapatam,South 2,AP,AP,17.6868159,83.2184815
2025-06-26,0.0,,125,South 2,AP,Andhra Pradesh ,Visakhapatam,South 2,AP,AP,17.6868159,83.2184815
2025-06-27,0.0,,125,South 2,AP,Andhra Pradesh ,Visakhapatam,South 2,AP,AP,17.6868159,83.2184815
2025-06-28,0.0,,125,South 2,AP,Andhra Pradesh ,Visakhapatam,South 2,AP,AP,17.6868159,83.2184815
2025-06-29,0.0,,125,South 2,AP,Andhra Pradesh ,Visakhapatam,South 2,AP,AP,17.6868159,83.2184815
2025-06-30,0.0,,125,South 2,AP,Andhra Pradesh ,Visakhapatam,South 2,AP,AP,17.6868159,83.2184815
2025-07-01,0.0,,125,South 2,AP,Andhra Pradesh ,Visakhapatam,South 2,AP,AP,17.6868159,83.2184815
2025-07-02,0.0,,125,South 2,AP,Andhra Pradesh ,Visakhapatam,South 2,AP,AP,17.6868159,83.2184815
2025-07-03,0.0,,125,South 2,AP,Andhra Pradesh ,Visakhapatam,South 2,AP,AP,17.6868159,83.2184815
2025-07-04,0.0,,125,South 2,AP,Andhra Pradesh ,Visakhapatam,South 2,AP,AP,17.6868159,83.2184815
2025-06-14,,3.4,125,South 2,AP,Andhra Pradesh ,Visakhapatam,South 2,AP,AP,17.6868159,83.2184815
2025-06-15,,0.2,125,South 2,AP,Andhra Pradesh ,Visakhapatam,South 2,AP,AP,17.6868159,83.2184815
2025-06-16,,0.3,125,South 2,AP,Andhra Pradesh ,Visakhapatam,South 2,AP,AP,17.6868159,83.2184815
2025-06-17,,1.4,125,South 2,AP,Andhra Pradesh ,Visakhapatam,South 2,AP,AP,17.6868159,83.2184815
2025-06-19,0.0,,126,South 2,AP,Andhra Pradesh ,Vizianagaram,South 2,AP,AP,18.1066576,83.3955506
2025-06-20,0.0,,126,South 2,AP,Andhra Pradesh ,Vizianagaram,South 2,AP,AP,18.1066576,83.3955506
2025-06-21,0.0,,126,South 2,AP,Andhra Pradesh ,Vizianagaram,South 2,AP,AP,18.1066576,83.3955506
2025-06-22,0.0,,126,South 2,AP,Andhra Pradesh ,Vizianagaram,South 2,AP,AP,18.1066576,83.3955506
2025-06-23,0.0,,126,South 2,AP,Andhra Pradesh ,Vizianagaram,South 2,AP,AP,18.1066576,83.3955506
2025-06-24,0.0,,126,South 2,AP,Andhra Pradesh ,Vizianagaram,South 2,AP,AP,18.1066576,83.3955506
2025-06-25,0.0,,126,South 2,AP,Andhra Pradesh ,Vizianagaram,South 2,AP,AP,18.1066576,83.3955506
2025-06-26,0.0,,126,South 2,AP,Andhra Pradesh ,Vizianagaram,South 2,AP,AP,18.1066576,83.3955506
2025-06-27,0.0,,126,South 2,AP,Andhra Pradesh ,Vizianagaram,South 2,AP,AP,18.1066576,83.3955506
2025-06-28,0.0,,126,South 2,AP,Andhra Pradesh ,Vizianagaram,South 2,AP,AP,18.1066576,83.3955506
2025-06-29,0.0,,126,South 2,AP,Andhra Pradesh ,Vizianagaram,South 2,AP,AP,18.1066576,83.3955506
2025-06-30,0.0,,126,South 2,AP,Andhra Pradesh ,Vizianagaram,South 2,AP,AP,18.1066576,83.3955506
2025-07-01,0.0,,126,South 2,AP,Andhra Pradesh ,Vizianagaram,South 2,AP,AP,18.1066576,83.3955506
2025-07-02,0.0,,126,South 2,AP,Andhra Pradesh ,Vizianagaram,South 2,AP,AP,18.1066576,83.3955506
2025-07-03,0.0,,126,South 2,AP,Andhra Pradesh ,Vizianagaram,South 2,AP,AP,18.1066576,83.3955506
2025-07-04,0.0,,126,South 2,AP,Andhra Pradesh ,Vizianagaram,South 2,AP,AP,18.1066576,83.3955506
2025-06-14,,15.7,126,South 2,AP,Andhra Pradesh ,Vizianagaram,South 2,AP,AP,18.1066576,83.3955506
2025-06-15,,4.9,126,South 2,AP,Andhra Pradesh ,Vizianagaram,South 2,AP,AP,18.1066576,83.3955506
2025-06-16,,0.4,126,South 2,AP,Andhra Pradesh ,Vizianagaram,South 2,AP,AP,18.1066576,83.3955506
2025-06-17,,0.3,126,South 2,AP,Andhra Pradesh ,Vizianagaram,South 2,AP,AP,18.1066576,83.3955506
2025-06-19,0.0,,127,South 2,TG,Telangana,Warangal,South 2,TG,TG,17.9692624,79.5926304
2025-06-20,0.0,,127,South 2,TG,Telangana,Warangal,South 2,TG,TG,17.9692624,79.5926304
2025-06-21,0.0,,127,South 2,TG,Telangana,Warangal,South 2,TG,TG,17.9692624,79.5926304
2025-06-22,0.0,,127,South 2,TG,Telangana,Warangal,South 2,TG,TG,17.9692624,79.5926304
2025-06-23,0.0,,127,South 2,TG,Telangana,Warangal,South 2,TG,TG,17.9692624,79.5926304
2025-06-24,0.0,,127,South 2,TG,Telangana,Warangal,South 2,TG,TG,17.9692624,79.5926304
2025-06-25,0.3,,127,South 2,TG,Telangana,Warangal,South 2,TG,TG,17.9692624,79.5926304
2025-06-26,0.0,,127,South 2,TG,Telangana,Warangal,South 2,TG,TG,17.9692624,79.5926304
2025-06-27,0.0,,127,South 2,TG,Telangana,Warangal,South 2,TG,TG,17.9692624,79.5926304
2025-06-28,0.0,,127,South 2,TG,Telangana,Warangal,South 2,TG,TG,17.9692624,79.5926304
2025-06-29,0.0,,127,South 2,TG,Telangana,Warangal,South 2,TG,TG,17.9692624,79.5926304
2025-06-30,0.0,,127,South 2,TG,Telangana,Warangal,South 2,TG,TG,17.9692624,79.5926304
2025-07-01,0.0,,127,South 2,TG,Telangana,Warangal,South 2,TG,TG,17.9692624,79.5926304
2025-07-02,0.0,,127,South 2,TG,Telangana,Warangal,South 2,TG,TG,17.9692624,79.5926304
2025-07-03,0.0,,127,South 2,TG,Telangana,Warangal,South 2,TG,TG,17.9692624,79.5926304
2025-07-04,0.0,,127,South 2,TG,Telangana,Warangal,South 2,TG,TG,17.9692624,79.5926304
2025-06-14,,1.4,127,South 2,TG,Telangana,Warangal,South 2,TG,TG,17.9692624,79.5926304
2025-06-15,,0.3,127,South 2,TG,Telangana,Warangal,South 2,TG,TG,17.9692624,79.5926304
2025-06-16,,7.5,127,South 2,TG,Telangana,Warangal,South 2,TG,TG,17.9692624,79.5926304
2025-06-17,,0.0,127,South 2,TG,Telangana,Warangal,South 2,TG,TG,17.9692624,79.5926304
2025-06-19,0.0,,128,South 2,AP,Andhra Pradesh ,West Godavari,South 2,AP,AP,16.9174181,81.3399414
2025-06-20,0.0,,128,South 2,AP,Andhra Pradesh ,West Godavari,South 2,AP,AP,16.9174181,81.3399414
2025-06-21,0.0,,128,South 2,AP,Andhra Pradesh ,West Godavari,South 2,AP,AP,16.9174181,81.3399414
2025-06-22,0.0,,128,South 2,AP,Andhra Pradesh ,West Godavari,South 2,AP,AP,16.9174181,81.3399414
2025-06-23,0.0,,128,South 2,AP,Andhra Pradesh ,West Godavari,South 2,AP,AP,16.9174181,81.3399414
2025-06-24,0.0,,128,South 2,AP,Andhra Pradesh ,West Godavari,South 2,AP,AP,16.9174181,81.3399414
